106,Pins - Position 8 0913,01:10:56:03,2.Kf8
106,Pins - Position 8 0913,01:10:56:14,3.Bxa2
106,Pins - Position 8 0913,01:11:00:02,end
106,Pins - Position 8.5 1000,01:11:01:00,start
106,Pins - Position 8.5 1000,01:11:02:06,1.Qa2
106,Pins - Position 8.5 1000,01:11:32:17,end
106,Pins - Position 9 1220,01:12:10:13,start
106,Pins - Position 9 1220,01:13:48:20,1.Qb8
106,Pins - Position 9 1220,01:14:07:00,1.Qe7
106,Pins - Position 9 1220,01:14:09:20,2.Rxg7+
106,Pins - Position 9 1220,01:14:11:18,2.Qxg7
106,Pins - Position 9 1220,01:14:41:05,3.Qxc7
106,Pins - Position 9 1220,01:14:13:17,3.Rxg7+
106,Pins - Position 9 1220,01:14:23:10,reset
106,Pins - Position 9 1220,01:14:44:18,end
107,Day 2- Position 33 11-48-09,01:00:11:10,start
107,Day 2- Position 33 11-48-09,01:00:36:00,43.Bf6+
107,Day 2- Position 33 11-48-09,01:00:23:13,43.Re8
107,Day 2- Position 33 11-48-09,01:00:25:04,43.Kf7
107,Day 2- Position 33 11-48-09,01:00:28:01,reset
107,Day 2- Position 33 11-48-09,01:00:45:18,43.Kxf6
107,Day 2- Position 33 11-48-09,01:00:48:03,44.Rh6+
107,Day 2- Position 33 11-48-09,01:00:56:10,end
107,Day 2- Position 34 11-49-45,01:01:22:16,start
107,Day 2- Position 34 11-49-45,01:01:34:13,44.Qd4+
107,Day 2- Position 34 11-49-45,01:01:36:02,45.Kh1
107,Day 2- Position 34 11-49-45,01:01:44:08,45.Qf2
107,Day 2- Position 34 11-49-45,01:02:03:16,46.Qb5
107,Day 2- Position 34 11-49-45,01:01:57:04,46.Rxf2
107,Day 2- Position 34 11-49-45,01:01:58:09,46.Re1+
107,Day 2- Position 34 11-49-45,01:02:00:16,reset
107,Day 2- Position 34 11-49-45,01:02:06:07,46.Re1
107,Day 2- Position 34 11-49-45,01:02:14:10,end
107,Day 2- Position 35 11-52-15,01:02:52:21,start
107,Day 2- Position 35 11-52-15,01:03:28:13,44.Qd5+
107,Day 2- Position 35 11-52-15,01:03:32:10,44.Qxd5
107,Day 2- Position 35 11-52-15,01:03:36:06,45.g8=Q+
107,Day 2- Position 35 11-52-15,01:03:46:23,45.Ke7
107,Day 2- Position 35 11-52-15,01:03:48:20,46.Qxd5
107,Day 2- Position 35 11-52-15,01:03:50:21,start
107,Day 2- Position 36 11-53-59,01:03:58:11,start
107,Day 2- Position 36 11-53-59,01:04:33:06,46.Qa3+
107,Day 2- Position 36 11-53-59,01:04:42:07,46.Kxa3
107,Day 2- Position 36 11-53-59,01:04:49:19,47.Nc2#
107,Day 2- Position 36 11-53-59,01:05:10:21,end
107,Day 2- Position 37 12-04-06 v3-JT,01:05:19:09,start
107,Day 2- Position 37 12-04-06 v3-JT,01:06:50:02,47.Rg3
107,Day 2- Position 37 12-04-06 v3-JT,01:05:49:10,47.Qe3+
107,Day 2- Position 37 12-04-06 v3-JT,01:05:57:12,48.Be2
107,Day 2- Position 37 12-04-06 v3-JT,01:06:00:03,reset
107,Day 2- Position 37 12-04-06 v3-JT,01:06:08:03,47.Bh4+
107,Day 2- Position 37 12-04-06 v3-JT,01:06:16:01,48.Ke2
107,Day 2- Position 37 12-04-06 v3-JT,01:06:11:04,48.Qxh4
107,Day 2- Position 37 12-04-06 v3-JT,01:06:12:13,48.Qe3+
107,Day 2- Position 37 12-04-06 v3-JT,01:06:15:03,reset
107,Day 2- Position 37 12-04-06 v3-JT,01:06:21:00,reset
107,Day 2- Position 37 12-04-06 v3-JT,,48.Qe3+
107,Day 2- Position 37 12-04-06 v3-JT,,49.Be2
107,Day 2- Position 37 12-04-06 v3-JT,,49.Qxe2#
107,Day 2- Position 37 12-04-06 v3-JT,01:07:07:01,48.Qxg3
107,Day 2- Position 37 12-04-06 v3-JT,01:06:58:15,48.hxg3
107,Day 2- Position 37 12-04-06 v3-JT,01:07:03:10,48.Qe3+
107,Day 2- Position 37 12-04-06 v3-JT,,49.Be2
107,Day 2- Position 37 12-04-06 v3-JT,,49.Qxe2#
107,Day 2- Position 37 12-04-06 v3-JT,01:07:06:09,reset
107,Day 2- Position 37 12-04-06 v3-JT,01:07:08:23,48.Bh4
107,Day 2- Position 37 12-04-06 v3-JT,01:07:16:08,49.Qxh4
107,Day 2- Position 37 12-04-06 v3-JT,01:07:18:05,49.Qe3#
107,Day 2- Position 37 12-04-06 v3-JT,,50.Be2
107,Day 2- Position 37 12-04-06 v3-JT,,50.Qxe2#
107,Day 2- Position 37 12-04-06 v3-JT,01:07:21:07,end
107,Day 2- Position 37.5 12-04-06 v2-JT,01:07:24:08,start
107,Day 2- Position 37.5 12-04-06 v2-JT,01:07:39:20,47.Rg3
107,Day 2- Position 37.5 12-04-06 v2-JT,01:07:42:16,48.Qxg3
107,Day 2- Position 37.5 12-04-06 v2-JT,01:07:46:22,48.Bh4
107,Day 2- Position 37.5 12-04-06 v2-JT,01:07:53:12,end
107,Day 2- Position 38 12-07-54 v2-JT,01:08:22:04,start
107,Day 2- Position 38 12-07-54 v2-JT,01:09:14:05,49.d6+
107,Day 2- Position 38 12-07-54 v2-JT,01:09:03:14,49.Nf5+
107,Day 2- Position 38 12-07-54 v2-JT,01:09:05:19,49.Kf6
107,Day 2- Position 38 12-07-54 v2-JT,01:09:08:07,reset
107,Day 2- Position 38 12-07-54 v2-JT,01:10:05:02,49.Ke6
107,Day 2- Position 38 12-07-54 v2-JT,01:09:40:15,49.Qxd6
107,Day 2- Position 38 12-07-54 v2-JT,01:09:42:15,50.Nf5+
107,Day 2- Position 38 12-07-54 v2-JT,01:09:48:04,reset
107,Day 2- Position 38 12-07-54 v2-JT,01:09:53:22,49.Kxd6
107,Day 2- Position 38 12-07-54 v2-JT,01:09:55:23,50.Nxf7+
107,Day 2- Position 38 12-07-54 v2-JT,01:10:00:11,reset
107,Day 2- Position 38 12-07-54 v2-JT,01:10:09:15,50.Re8+
107,Day 2- Position 38 12-07-54 v2-JT,01:10:12:11,50.Kd5
107,Day 2- Position 38 12-07-54 v2-JT,01:10:13:10,51.Rxe5+
107,Day 2- Position 38 12-07-54 v2-JT,01:10:21:13,end
107,Day 2- Position 39 12-11-43 v3-JT,01:11:22:02,start
107,Day 2- Position 39 12-11-43 v3-JT,01:12:49:17,51.e5
107,Day 2- Position 39 12-11-43 v3-JT,01:12:08:02,51.e5
107,Day 2- Position 39 12-11-43 v3-JT,01:12:21:21,51.Qxe5
107,Day 2- Position 39 12-11-43 v3-JT,01:12:23:16,52.Bxf7+
107,Day 2- Position 39 12-11-43 v3-JT,01:12:29:01,52.Rxf7
107,Day 2- Position 39 12-11-43 v3-JT,01:12:30:10,53.Rd8+
107,Day 2- Position 39 12-11-43 v3-JT,,53.Kh7
107,Day 2- Position 39 12-11-43 v3-JT,,54.Qxf7
107,Day 2- Position 39 12-11-43 v3-JT,01:12:37:10,reset
107,Day 2- Position 39 12-11-43 v3-JT,01:12:51:09,51.Qf5
107,Day 2- Position 39 12-11-43 v3-JT,01:12:55:04,52.Bxf4
107,Day 2- Position 39 12-11-43 v3-JT,01:12:56:08,52.Qxf4
107,Day 2- Position 39 12-11-43 v3-JT,01:12:58:18,53.e6
107,Day 2- Position 39 12-11-43 v3-JT,01:13:11:04,53.Rd8
107,Day 2- Position 39 12-11-43 v3-JT,01:13:05:18,53.fxe6
107,Day 2- Position 39 12-11-43 v3-JT,01:13:07:00,54.Bxe6+
107,Day 2- Position 39 12-11-43 v3-JT,01:13:09:04,reset
107,Day 2- Position 39 12-11-43 v3-JT,01:13:17:09,54.e7
107,Day 2- Position 39 12-11-43 v3-JT,01:13:19:16,54.Re8
107,Day 2- Position 39 12-11-43 v3-JT,01:13:20:20,55.Rf3
107,Day 2- Position 39 12-11-43 v3-JT,01:13:25:19,55.Qc1+
107,Day 2- Position 39 12-11-43 v3-JT,01:13:27:20,56.Kh2
107,Day 2- Position 39 12-11-43 v3-JT,01:13:29:05,56.Rxe7
107,Day 2- Position 39 12-11-43 v3-JT,01:13:31:20,57.Bxf7+
107,Day 2- Position 39 12-11-43 v3-JT,01:13:33:05,57.Kh7
107,Day 2- Position 39 12-11-43 v3-JT,01:13:39:20,58.Bxg6+
107,Day 2- Position 39 12-11-43 v3-JT,01:13:57:20,58.Kh6
107,Day 2- Position 39 12-11-43 v3-JT,01:13:45:16,58.Kxg6
107,Day 2- Position 39 12-11-43 v3-JT,01:13:46:17,59.Qd3+
107,Day 2- Position 39 12-11-43 v3-JT,01:13:48:23,59.Kh6
107,Day 2- Position 39 12-11-43 v3-JT,01:13:50:06,60.Qd6+
107,Day 2- Position 39 12-11-43 v3-JT,01:13:55:13,reset
107,Day 2- Position 39 12-11-43 v3-JT,01:14:06:18,end
107,Day 2- Position 40 12-16-34,01:14:30:06,start
107,Day 2- Position 40 12-16-34,01:14:56:06,59.a5
107,Day 2- Position 40 12-16-34,01:15:08:04,59.Bf8
107,Day 2- Position 40 12-16-34,01:15:24:02,60.Kd5
107,Day 2- Position 40 12-16-34,01:15:10:22,60.a6
107,Day 2- Position 40 12-16-34,01:15:11:23,60.Bc5
107,Day 2- Position 40 12-16-34,01:15:21:11,reset
107,Day 2- Position 40 12-16-34,01:15:39:14,60.Bh6
107,Day 2- Position 40 12-16-34,01:16:15:10,61.g5+
107,Day 2- Position 40 12-16-34,01:16:26:18,61.Bxg5
107,Day 2- Position 40 12-16-34,01:16:18:23,61.Kxg5
107,Day 2- Position 40 12-16-34,01:16:22:14,62.a6
107,Day 2- Position 40 12-16-34,01:16:26:01,reset
107,Day 2- Position 40 12-16-34,01:16:33:00,62.Ke4
107,Day 2- Position 40 12-16-34,01:16:46:19,62.Bh4
107,Day 2- Position 40 12-16-34,01:16:49:02,63.Kf3
107,Day 2- Position 40 12-16-34,01:17:25:21,end
107,Day 2- Position 41 12-22-03,01:19:10:11,start
107,Day 2- Position 41 12-22-03,01:20:46:09,63.Qg5
107,Day 2- Position 41 12-22-03,01:19:49:06,63.Ka6
107,Day 2- Position 41 12-22-03,01:19:53:19,63.Qe2+
107,Day 2- Position 41 12-22-03,01:19:59:08,reset
107,Day 2- Position 41 12-22-03,01:20:51:21,63.Qxg5+
107,Day 2- Position 41 12-22-03,01:20:53:12,64.Ka6
107,Day 2- Position 41 12-22-03,01:21:36:16,64.Bxa7
107,Day 2- Position 41 12-22-03,01:21:47:03,65.c7
107,Day 2- Position 41 12-22-03,01:22:09:20,end
107,Day 2- Position 42 12-25-03,01:22:16:03,start
107,Day 2- Position 42 12-25-03,01:22:25:08,65.Qa5+
107,Day 2- Position 42 12-25-03,01:22:29:12,66.Kxa5
107,Day 2- Position 42 12-25-03,01:22:33:21,66.Bxb6+
107,Day 2- Position 42 12-25-03,01:22:35:16,67.Kxb6
107,Day 2- Position 42.5 12-26-00 v2-JT,01:22:49:09,start
107,Day 2- Position 42.5 12-26-00 v2-JT,01:23:08:06,end
108,Day 2- Position 43 13-06-19 v2-JT,01:00:35:13,start
108,Day 2- Position 43 13-06-19 v2-JT,01:00:57:18,67.g3
108,Day 2- Position 43 13-06-19 v2-JT,01:01:19:08,67.Rhg4
108,Day 2- Position 43 13-06-19 v2-JT,01:01:11:02,67.Kxf2
108,Day 2- Position 43 13-06-19 v2-JT,01:01:12:12,68.gxh4
108,Day 2- Position 43 13-06-19 v2-JT,01:01:13:08,68.Rxh4
108,Day 2- Position 43 13-06-19 v2-JT,01:01:15:05,reset
108,Day 2- Position 43 13-06-19 v2-JT,01:01:25:14,68.f4
108,Day 2- Position 43 13-06-19 v2-JT,01:01:54:20,68.Rxg3
108,Day 2- Position 43 13-06-19 v2-JT,01:01:40:08,68.Kf3
108,Day 2- Position 43 13-06-19 v2-JT,01:01:45:18,69.Ra3+
108,Day 2- Position 43 13-06-19 v2-JT,01:01:51:23,reset
108,Day 2- Position 43 13-06-19 v2-JT,01:01:56:03,69.Kxe4
108,Day 2- Position 43 13-06-19 v2-JT,01:02:00:13,end
108,Day 2- Position 44 13-08-46 v2-JT,01:02:40:14,start
108,Day 2- Position 44 13-08-46 v2-JT,01:03:11:03,69.Re7
108,Day 2- Position 44 13-08-46 v2-JT,01:03:35:13,69.Qxe7
108,Day 2- Position 44 13-08-46 v2-JT,01:03:24:02,69.Bxe7
108,Day 2- Position 44 13-08-46 v2-JT,01:03:25:18,70.Qf7#
108,Day 2- Position 44 13-08-46 v2-JT,01:03:33:02,reset
108,Day 2- Position 44 13-08-46 v2-JT,01:03:38:10,70.Qd5+
108,Day 2- Position 44 13-08-46 v2-JT,01:03:42:23,70.Qf7
108,Day 2- Position 44 13-08-46 v2-JT,01:03:44:10,71.Qxf7#
108,Day 2- Position 44 13-08-46 v2-JT,01:03:51:15,end
108,Day 2- Position 45 13-10-47 v2-JT,01:04:20:00,start
108,Day 2- Position 45 13-10-47 v2-JT,01:04:48:00,69.f6
108,Day 2- Position 45 13-10-47 v2-JT,01:05:00:16,69.gxf6
108,Day 2- Position 45 13-10-47 v2-JT,01:05:02:00,70.Qe7+
108,Day 2- Position 45 13-10-47 v2-JT,,70.Kg8
108,Day 2- Position 45 13-10-47 v2-JT,,71.Qxd8+
108,Day 2- Position 45 13-10-47 v2-JT,01:05:06:11,end
108,Day 2- Position 46 13-12-45,01:05:27:11,start
108,Day 2- Position 46 13-12-45,01:06:20:17,71.Rf6
108,Day 2- Position 46 13-12-45,01:06:02:01,71.e5
108,Day 2- Position 46 13-12-45,01:06:07:13,71.f5
108,Day 2- Position 46 13-12-45,01:06:13:09,reset
108,Day 2- Position 46 13-12-45,01:06:43:09,71.Kg8
108,Day 2- Position 46 13-12-45,01:06:26:14,71.Bxf6
108,Day 2- Position 46 13-12-45,01:06:27:13,72.e5
108,Day 2- Position 46 13-12-45,01:06:38:06,reset
108,Day 2- Position 46 13-12-45,01:06:44:20,72.e5
108,Day 2- Position 46 13-12-45,01:06:46:00,72.h6
108,Day 2- Position 46 13-12-45,01:06:47:22,73.Ne2
108,Day 2- Position 46 13-12-45,01:07:02:13,end
108,Day 2- Position 47 13-16-40 v2-JT,01:07:34:02,start
108,Day 2- Position 47 13-16-40 v2-JT,01:08:32:08,71.Ba7
108,Day 2- Position 47 13-16-40 v2-JT,01:07:52:06,71.e8=Q
108,Day 2- Position 47 13-16-40 v2-JT,01:07:53:08,71.Rxe3+
108,Day 2- Position 47 13-16-40 v2-JT,01:07:56:18,reset
108,Day 2- Position 47 13-16-40 v2-JT,01:08:02:02,71.Bc5
108,Day 2- Position 47 13-16-40 v2-JT,01:08:03:11,71.Ra8
108,Day 2- Position 47 13-16-40 v2-JT,01:08:10:22,reset
108,Day 2- Position 47 13-16-40 v2-JT,01:09:31:10,71.Kxa7
108,Day 2- Position 47 13-16-40 v2-JT,01:08:44:23,71.Rxa7
108,Day 2- Position 47 13-16-40 v2-JT,01:08:47:21,72.e8=Q
108,Day 2- Position 47 13-16-40 v2-JT,01:08:53:14,reset
108,Day 2- Position 47 13-16-40 v2-JT,01:08:59:15,71.Ra1
108,Day 2- Position 47 13-16-40 v2-JT,01:09:06:15,72.Kf4
108,Day 2- Position 47 13-16-40 v2-JT,01:09:13:00,72.Rf1+
108,Day 2- Position 47 13-16-40 v2-JT,01:09:15:16,73.Bf2
108,Day 2- Position 47 13-16-40 v2-JT,01:09:19:05,73.Rxf2+
108,Day 2- Position 47 13-16-40 v2-JT,01:09:20:14,74.Ke3
108,Day 2- Position 47 13-16-40 v2-JT,01:09:22:20,74.Rf1
108,Day 2- Position 47 13-16-40 v2-JT,01:09:23:13,75.Ke2
108,Day 2- Position 47 13-16-40 v2-JT,01:09:28:16,reset
108,Day 2- Position 47 13-16-40 v2-JT,01:09:40:06,72.Kd4
108,Day 2- Position 47 13-16-40 v2-JT,01:09:48:04,72.Ra4+
108,Day 2- Position 47 13-16-40 v2-JT,01:09:49:05,73.Kd5
108,Day 2- Position 47 13-16-40 v2-JT,01:09:50:17,73.Ra5+
108,Day 2- Position 47 13-16-40 v2-JT,01:09:51:15,74.Kd6
108,Day 2- Position 47 13-16-40 v2-JT,01:09:52:19,74.Ra6+
108,Day 2- Position 47 13-16-40 v2-JT,01:09:53:19,75.Kd7
108,Day 2- Position 47 13-16-40 v2-JT,01:10:09:00,end
108,Day 2- Position 48 13-21-57 v2-JT,01:10:33:23,start
108,Day 2- Position 48 13-21-57 v2-JT,01:11:50:20,75.Ne3
108,Day 2- Position 48 13-21-57 v2-JT,01:10:43:03,75.g8=Q
108,Day 2- Position 48 13-21-57 v2-JT,01:10:46:05,75.Rg3+
108,Day 2- Position 48 13-21-57 v2-JT,01:10:48:16,76.Qxg3+
108,Day 2- Position 48 13-21-57 v2-JT,01:10:49:17,76.Kxg3
108,Day 2- Position 48 13-21-57 v2-JT,01:10:52:23,reset
108,Day 2- Position 48 13-21-57 v2-JT,01:11:32:17,75.Ne3
108,Day 2- Position 48 13-21-57 v2-JT,01:11:41:01,reset
108,Day 2- Position 48 13-21-57 v2-JT,01:11:42:01,75.Ne4
108,Day 2- Position 48 13-21-57 v2-JT,01:11:43:16,75.Rd8
108,Day 2- Position 48 13-21-57 v2-JT,01:11:48:21,reset
108,Day 2- Position 48 13-21-57 v2-JT,01:11:55:06,75.Rxe3
108,Day 2- Position 48 13-21-57 v2-JT,01:11:58:14,76.Ne4
108,Day 2- Position 48 13-21-57 v2-JT,01:12:22:23,end
109,Day 2- Position 49 13-31-45,01:00:18:01,start
109,Day 2- Position 49 13-31-45,01:00:34:18,76.Bxc6
109,Day 2- Position 49 13-31-45,01:00:40:08,76.Rxc6
109,Day 2- Position 49 13-31-45,01:00:46:03,77.Re8#
109,Day 2- Position 49 13-31-45,01:00:49:20,end
109,Day 2- Position 49.5 13-32-00 v2-JT,01:00:54:22,start
109,Day 2- Position 49.5 13-32-00 v2-JT,01:01:07:13,76.Bxc6
109,Day 2- Position 49.5 13-32-00 v2-JT,01:01:11:04,end
109,Day 2- Position 50 13-33-18,01:01:41:14,start
109,Day 2- Position 50 13-33-18,01:02:45:07,77.Qf3
109,Day 2- Position 50 13-33-18,01:02:53:09,78.Qxf3
109,Day 2- Position 50 13-33-18,01:02:55:01,78.Ra1+
109,Day 2- Position 50 13-33-18,01:03:00:19,end
109,Day 2- Position 54 15-22-07 v3-JT,01:03:06:21,start
109,Day 2- Position 54 15-22-07 v3-JT,01:03:42:01,78.Qe7
109,Day 2- Position 54 15-22-07 v3-JT,01:03:51:03,78.Qxe1+
109,Day 2- Position 54 15-22-07 v3-JT,01:03:53:18,79.Kh2
109,Day 2- Position 54 15-22-07 v3-JT,01:04:17:19,79.Rxf3
109,Day 2- Position 54 15-22-07 v3-JT,01:04:02:23,79.Rxe7
109,Day 2- Position 54 15-22-07 v3-JT,01:04:05:15,80.Rf8#
109,Day 2- Position 54 15-22-07 v3-JT,01:04:07:17,reset
109,Day 2- Position 54 15-22-07 v3-JT,,79.Rc7
109,Day 2- Position 54 15-22-07 v3-JT,01:04:11:10,80.Qf8+
109,Day 2- Position 54 15-22-07 v3-JT,01:04:13:00,80.Rxf8
109,Day 2- Position 54 15-22-07 v3-JT,01:04:13:15,81.Rxf8#
109,Day 2- Position 54 15-22-07 v3-JT,01:04:15:00,reset
109,Day 2- Position 54 15-22-07 v3-JT,01:04:22:02,80.Qg7#
109,Day 2- Position 54 15-22-07 v3-JT,01:04:24:13,end
109,Day 2- Position 52 13-38-48 v2-JT,01:04:30:16,start
109,Day 2- Position 52 13-38-48 v2-JT,01:05:07:02,78.Be4
109,Day 2- Position 52 13-38-48 v2-JT,01:05:31:01,79.Rxd2
109,Day 2- Position 52 13-38-48 v2-JT,01:05:25:18,79.Bxe4
109,Day 2- Position 52 13-38-48 v2-JT,01:05:27:01,79.Rxe2+
109,Day 2- Position 52 13-38-48 v2-JT,01:05:28:20,reset
109,Day 2- Position 52 13-38-48 v2-JT,01:05:33:07,79.exd2
109,Day 2- Position 52 13-38-48 v2-JT,01:05:49:01,end
109,Day 2- Position 53 13-43-21 v3-JT,01:06:04:00,start
109,Day 2- Position 53 13-43-21 v3-JT,01:07:36:17,80.Re8
109,Day 2- Position 53 13-43-21 v3-JT,01:08:39:11,80.Qh2+
109,Day 2- Position 53 13-43-21 v3-JT,01:07:49:04,80.Qxb6
109,Day 2- Position 53 13-43-21 v3-JT,01:07:52:09,81.axb6+
109,Day 2- Position 53 13-43-21 v3-JT,01:08:00:14,reset
109,Day 2- Position 53 13-43-21 v3-JT,,80.d4
109,Day 2- Position 53 13-43-21 v3-JT,01:08:13:06,81.Qa7#
109,Day 2- Position 53 13-43-21 v3-JT,01:08:26:00,reset
109,Day 2- Position 53 13-43-21 v3-JT,01:08:29:16,80.Rxe8
109,Day 2- Position 53 13-43-21 v3-JT,01:08:33:07,81.Qxh6
109,Day 2- Position 53 13-43-21 v3-JT,01:08:34:13,reset
109,Day 2- Position 53 13-43-21 v3-JT,01:08:44:03,81.Kf1
109,Day 2- Position 53 13-43-21 v3-JT,01:09:20:03,81.Qxg2+
109,Day 2- Position 53 13-43-21 v3-JT,01:08:50:01,81.Rxe8
109,Day 2- Position 53 13-43-21 v3-JT,01:08:54:10,82.a6
109,Day 2- Position 53 13-43-21 v3-JT,01:09:08:06,82.Bc8
109,Day 2- Position 53 13-43-21 v3-JT,01:09:09:14,83.Qc6+
109,Day 2- Position 53 13-43-21 v3-JT,,83.Bb7
109,Day 2- Position 53 13-43-21 v3-JT,,84.axb7#
109,Day 2- Position 53 13-43-21 v3-JT,01:09:13:19,reset
109,Day 2- Position 53 13-43-21 v3-JT,01:09:24:00,82.Kxg2
109,Day 2- Position 53 13-43-21 v3-JT,01:09:25:04,82.d4+
109,Day 2- Position 53 13-43-21 v3-JT,01:09:39:01,83.Qxb7+
109,Day 2- Position 53 13-43-21 v3-JT,01:09:33:01,83.f3
109,Day 2- Position 53 13-43-21 v3-JT,01:09:34:08,83.Rxe8
109,Day 2- Position 53 13-43-21 v3-JT,01:09:37:15,reset
109,Day 2- Position 53 13-43-21 v3-JT,01:09:42:06,83.Rxb7
109,Day 2- Position 53 13-43-21 v3-JT,01:09:43:14,84.Rxh8
109,Day 2- Position 53 13-43-21 v3-JT,01:10:06:03,84.Rxb5
109,Day 2- Position 53 13-43-21 v3-JT,01:10:07:21,85.a6
109,Day 2- Position 53 13-43-21 v3-JT,01:10:14:13,85.Ka7
109,Day 2- Position 53 13-43-21 v3-JT,01:10:16:09,86.Rf8
109,Day 2- Position 53 13-43-21 v3-JT,01:10:21:17,86.Rxb2
109,Day 2- Position 53 13-43-21 v3-JT,01:10:24:01,87.Rxf7+
109,Day 2- Position 53 13-43-21 v3-JT,01:10:25:11,87.Ka8
109,Day 2- Position 53 13-43-21 v3-JT,01:10:27:12,88.a7
109,Day 2- Position 53 13-43-21 v3-JT,01:10:28:12,88.c3
109,Day 2- Position 53 13-43-21 v3-JT,01:10:32:19,89.Rf8
109,Day 2- Position 53 13-43-21 v3-JT,01:10:44:19,end
110,Day 2- Position 55 15-25-18,01:00:34:01,start
110,Day 2- Position 55 15-25-18,01:01:01:22,1.Rg8+
110,Day 2- Position 55 15-25-18,01:01:04:13,1.Kb7
110,Day 2- Position 55 15-25-18,01:01:06:07,2.Rg7
110,Day 2- Position 55 15-25-18,01:01:17:15,2.Rxg7
110,Day 2- Position 55 15-25-18,01:01:18:07,3.hxg7
110,Day 2- Position 55 15-25-18,01:01:22:14,end
110,Day 2- Position 56 15-26-46 v2-JT,01:01:41:21,start
110,Day 2- Position 56 15-26-46 v2-JT,01:02:15:09,1.Re1
110,Day 2- Position 56 15-26-46 v2-JT,01:02:31:02,1.Qd3
110,Day 2- Position 56 15-26-46 v2-JT,01:02:20:20,1.Nc3
110,Day 2- Position 56 15-26-46 v2-JT,01:02:23:19,2.Qc6
110,Day 2- Position 56 15-26-46 v2-JT,01:02:27:12,2.Qc4
110,Day 2- Position 56 15-26-46 v2-JT,01:02:28:03,3.Qxc7
110,Day 2- Position 56 15-26-46 v2-JT,01:02:29:23,reset
110,Day 2- Position 56 15-26-46 v2-JT,01:02:34:07,2.Rxe8+
110,Day 2- Position 56 15-26-46 v2-JT,01:02:36:03,2.Rxe8
110,Day 2- Position 56 15-26-46 v2-JT,01:02:39:20,3.Rd1
110,Day 2- Position 56 15-26-46 v2-JT,01:02:44:00,3.Qe2
110,Day 2- Position 56 15-26-46 v2-JT,01:02:46:15,4.Re1
110,Day 2- Position 56 15-26-46 v2-JT,01:02:48:21,4.Nc3
110,Day 2- Position 56 15-26-46 v2-JT,01:02:50:17,5.Qxe8
110,Day 2- Position 56 15-26-46 v2-JT,01:02:58:04,5.Qxe8
110,Day 2- Position 56 15-26-46 v2-JT,01:02:58:15,6.Rxe8#
110,Day 2- Position 56 15-26-46 v2-JT,01:03:15:00,end
110,Day 2- Position 57 15-29-34 v2-JT,01:04:07:17,start
110,Day 2- Position 57 15-29-34 v2-JT,01:04:58:09,3.a3
110,Day 2- Position 57 15-29-34 v2-JT,01:04:34:09,3.Ke2
110,Day 2- Position 57 15-29-34 v2-JT,01:04:35:13,3.Kxa2
110,Day 2- Position 57 15-29-34 v2-JT,01:04:42:08,reset
110,Day 2- Position 57 15-29-34 v2-JT,01:05:04:10,3.Rxf1+
110,Day 2- Position 57 15-29-34 v2-JT,01:05:06:10,4.Ke2
110,Day 2- Position 57 15-29-34 v2-JT,01:05:30:05,4.Rf4
110,Day 2- Position 57 15-29-34 v2-JT,01:05:13:15,4.Rh1
110,Day 2- Position 57 15-29-34 v2-JT,01:05:16:02,5.Rd1+
110,Day 2- Position 57 15-29-34 v2-JT,01:05:17:11,5.Rxd1
110,Day 2- Position 57 15-29-34 v2-JT,01:05:18:01,6.Kxd1
110,Day 2- Position 57 15-29-34 v2-JT,01:05:25:03,reset
110,Day 2- Position 57 15-29-34 v2-JT,01:05:46:11,5.Rb3+
110,Day 2- Position 57 15-29-34 v2-JT,01:05:54:13,5.Kc2
110,Day 2- Position 57 15-29-34 v2-JT,01:05:56:12,6.Rb4
110,Day 2- Position 57 15-29-34 v2-JT,01:06:09:14,Rg4
110,Day 2- Position 57 15-29-34 v2-JT,01:06:04:23,Rxb4
110,Day 2- Position 57 15-29-34 v2-JT,01:06:05:14,axb4
110,Day 2- Position 57 15-29-34 v2-JT,01:06:07:21,reset
110,Day 2- Position 57 15-29-34 v2-JT,01:06:10:10,Rxg4
110,Day 2- Position 57 15-29-34 v2-JT,01:06:11:04,fxg4
110,Day 2- Position 57 15-29-34 v2-JT,01:06:12:03,a4
110,Day 2- Position 57 15-29-34 v2-JT,,Rxe4
110,Day 2- Position 57 15-29-34 v2-JT,,fxe4
110,Day 2- Position 57 15-29-34 v2-JT,,a4
110,Day 2- Position 57 15-29-34 v2-JT,01:06:14:10,end
110,Day 2- Position 58 15-33-34,01:06:32:18,start
110,Day 2- Position 58 15-33-34,01:07:04:13,8.Qa4+
110,Day 2- Position 58 15-33-34,01:07:16:00,8.Kb1
110,Day 2- Position 58 15-33-34,01:07:17:02,9.Qb3+
110,Day 2- Position 58 15-33-34,01:07:18:08,9.Kc1
110,Day 2- Position 58 15-33-34,01:07:19:15,10.Qb2+
110,Day 2- Position 58 15-33-34,01:07:21:01,10.Kd1
110,Day 2- Position 58 15-33-34,01:07:22:11,11.Qb1+
110,Day 2- Position 58 15-33-34,01:07:24:14,11.Ke2
110,Day 2- Position 58 15-33-34,01:07:36:13,12.Qb7
110,Day 2- Position 58 15-33-34,01:07:45:22,12.Qxb7
110,Day 2- Position 58 15-33-34,01:07:48:07,13.cxb7
110,Day 2- Position 58 15-33-34,01:07:55:21,end
110,Day 2- Position 59 15-36-27 v2-JT,01:08:24:14,start
110,Day 2- Position 59 15-36-27 v2-JT,01:09:11:09,13.Rb1
